da_break_alliance_temp;Recently Attempted to Sow Distrust;;;;Intento reciente de sembrar desconfianza;;;;;;;;;x;;;;;;;;;;;;;;
EVTNAME1972594;Financial Help;;;;Ayuda financiera;;;;;;;;;x;;;;;;;;;;;;;;
EVTDESC1972594;After a long afternoon of some pleasantries and idle talk, even after waiting longer for a late dinner, my request for financial help was well received and the results speak for themselves...;;;;Después de una larga tarde de algunas bromas y charlas ociosas, incluso después de esperar más para una cena tardía, mi solicitud de ayuda financiera fue bien recibida y los resultados hablan por sí mismos ...;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTA1972594;Ah, the joys of waiting...;;;;Ah, las alegrías de esperar ...;;;;;;;;;x;;;;;;;;;;;;;;
EVTNAME1972595;Success!;;;;¡Éxito!;;;;;;;;;x;;;;;;;;;;;;;;
EVTDESC1972595;Fortune smiled on me as my plan to poison the relations of [darkages_diptarget.GetTitledName] was entirely successful. In the end, my operatives were able to target [darkages_dipally.GetTitledName] and achieve my objectives!;;;;Fortune me sonrió cuando mi plan para envenenar las relaciones de [darkages_diptarget.GetTitledName] fue completamente exitoso. ¡Al final, mis agentes pudieron apuntar a [darkages_dipally.GetTitledName] y alcanzar mis objetivos!;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTA1972595;Mine, was a cunning plan!;;;;¡El mío fue un plan astuto!;;;;;;;;;x;;;;;;;;;;;;;;
EVTNAME1972596;Failure...;;;;Fracaso...;;;;;;;;;x;;;;;;;;;;;;;;
EVTDESC1972596;Unfortunately, my plan to poison the diplomatic relations of [darkages_diptarget.GetTitledName] was not successful. In the end, after much effort and forethought, I have failed...;;;;Desafortunadamente, mi plan para envenenar las relaciones diplomáticas de [darkages_diptarget.GetTitledName] no tuvo éxito. Al final, después de mucho esfuerzo y previsión, he fallado ...;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTA1972596;An hand full of nothing...;;;;Una mano llena de nada ...;;;;;;;;;x;;;;;;;;;;;;;;
EVTNAME1972597;Unexpected Expenses;;;;Gastos inesperados;;;;;;;;;x;;;;;;;;;;;;;;
EVTDESC1972597;My recent plan to sow distrust in a foreign court faced some unexpected expenses. Due to political reasons and my commitment to the action I must pay the sum...;;;;Mi plan reciente para sembrar la desconfianza en un tribunal extranjero enfrentó algunos gastos inesperados. Debido a razones políticas y mi compromiso con la acción, debo pagar la suma ...;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTA1972597;It is for a greater cause!;;;;¡Es por una causa mayor!;;;;;;;;;x;;;;;;;;;;;;;;
EVTNAME1972598;A Loss of Life;;;;Una pérdida de vida;;;;;;;;;x;;;;;;;;;;;;;;
EVTDESC1972598_1;The grand operation I ordered to sow distrust in a foreign court is fraught with perils and threats. Unfortunately, such dangers materialized in the assassination of one of the leaders of my efforts...;;;;La gran operación que ordené sembrar la desconfianza en un tribunal extranjero está llena de peligros y amenazas. Desafortunadamente, tales peligros se materializaron en el asesinato de uno de los líderes de mis esfuerzos ...;;;;;;;;;x;;;;;;;;;;;;;;
EVTDESC1972598_2;The diplomatic path I decided to follow to sow distrust in a foreign court is fraught with perils and threats. Such dangers materialized in the assassination of the person leading the efforts to fulfill my objectives, my [Root.job_chancellor.GetJobTitle]!;;;;El camino diplomático que decidí seguir para sembrar la desconfianza en un tribunal extranjero está lleno de peligros y amenazas. ¡Tales peligros se materializaron en el asesinato de la persona que lideró los esfuerzos para cumplir mis objetivos, mi [Root.job_chancellor.GetJobTitle]!;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTA1972598;[Root.job_chancellor.GetFullName], my [Root.job_chancellor.GetJobTitle], died carrying out [Root.job_chancellor.GetHerHis] duty;;;;[Root.job_chancellor.GetFullName], mi [Root.job_chancellor.GetJobTitle], murió cumpliendo su deber [Root.job_chancellor.GetHerHis];;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTB1972598;Order a state burial;;;;Ordenar un entierro estatal;;;;;;;;;x;;;;;;;;;;;;;;
da_master_manipulator;Master Manipulator;;;;Manipulador maestro;;;;;;;;;x;;;;;;;;;;;;;;
da_master_manipulator_desc;This character was able to sow distrust between two allies;;;;Este personaje pudo sembrar la desconfianza entre dos aliados;;;;;;;;;x;;;;;;;;;;;;;;
da_dip_blunder;Diplomatic Blunder;;;;Error diplomático;;;;;;;;;x;;;;;;;;;;;;;;
da_dip_blunder_desc;This character was caught sowing distrust between two allies;;;;Este personaje fue atrapado sembrando la desconfianza entre dos aliados.;;;;;;;;;x;;;;;;;;;;;;;;
EVTNAME1972599;Diplomatic Blunder;;;;Error diplomático;;;;;;;;;x;;;;;;;;;;;;;;
EVTDESC1972599;Following my efforts to sow distrust in a foreign court, my men were caught in the act and my actions were revealed for the whole world to judge...;;;;Después de mis esfuerzos por sembrar la desconfianza en un tribunal extranjero, mis hombres quedaron atrapados en el acto y mis acciones fueron reveladas para que todo el mundo las juzgue ...;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTA1972599;Not the most prestigious of consequences...;;;;No es la más prestigiosa de las consecuencias ...;;;;;;;;;x;;;;;;;;;;;;;;
EVTNAME1972600;A Loss of Life;;;;Una pérdida de vida;;;;;;;;;x;;;;;;;;;;;;;;
EVTDESC1972600_1;The grand operation I ordered to sow distrust in a foreign court is fraught with perils and threats. Unfortunately, such dangers materialized in the assassination of one of the leaders of my efforts...;;;;La gran operación que ordené sembrar la desconfianza en un tribunal extranjero está llena de peligros y amenazas. Desafortunadamente, tales peligros se materializaron en el asesinato de uno de los líderes de mis esfuerzos ...;;;;;;;;;x;;;;;;;;;;;;;;
EVTDESC1972600_2;The espionage path I decided to follow to sow distrust in a foreign court is fraught with perils and threats. Such dangers materialized in the assassination of the person leading the efforts to fulfill my objectives, my [Root.job_spymaster.GetJobTitle]!;;;;El camino de espionaje que decidí seguir para sembrar la desconfianza en un tribunal extranjero está lleno de peligros y amenazas. ¡Tales peligros se materializaron en el asesinato de la persona que lideró los esfuerzos para cumplir mis objetivos, mi [Root.job_spymaster.GetJobTitle]!;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTA1972600;[Root.job_spymaster.GetFullName], my [Root.job_spymaster.GetJobTitle], died carrying out [Root.job_spymaster.GetHerHis] duty;;;;[Root.job_spymaster.GetFullName], mi [Root.job_spymaster.GetJobTitle], murió cumpliendo el deber [Root.job_spymaster.GetHerHis];;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTB1972600;Order a state burial;;;;Ordenar un entierro estatal;;;;;;;;;x;;;;;;;;;;;;;;
DA_CUSTOMTOOLTIP318;You dispose off of the assassins;;;;Te deshaces de los asesinos;;;;;;;;;x;;;;;;;;;;;;;;
DA_CUSTOMTOOLTIP319;You run away successfully;;;;Te escapas con éxito;;;;;;;;;x;;;;;;;;;;;;;;
EVTNAME1972601;Imminent Danger;;;;Peligro inminente;;;;;;;;;x;;;;;;;;;;;;;;
EVTDESC1972601;The operation I ordered to sow distrust in one of my adversaries' court took a turn for the worst and as a reprisal an attempt was made on my life. Fortunately, a couple of bodyguards were present. Now I need to think quickly!;;;;La operación que ordené sembrar la desconfianza en uno de los tribunales de mis adversarios dio un giro para peor y como represalia se hizo un intento de atentar contra mi vida. Afortunadamente, un par de guardaespaldas estuvieron presentes. ¡Ahora necesito pensar rápido!;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTA1972601;Give the example and help in the fight;;;;Da el ejemplo y ayuda en la lucha;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTB1972601;Run away!;;;;¡Huir!;;;;;;;;;x;;;;;;;;;;;;;;
EVTNAME1972602;Questionable Expenditures;;;;Gastos cuestionables;;;;;;;;;x;;;;;;;;;;;;;;
EVTDESC1972602;After learning about my decision to expend a significant amount of gold in the operation to sow distrust among my adversaries, the Court was quick to judge my decision as poor and rash. Even if nobody has risen to face me about that, the opinion of everyone is clear...;;;;Después de enterarme de mi decisión de gastar una cantidad significativa de oro en la operación para sembrar la desconfianza entre mis adversarios, el Tribunal se apresuró a juzgar mi decisión como pobre e imprudente. Incluso si nadie se ha levantado para enfrentarme a eso, la opinión de todos es clara ...;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTA1972602;They don't know what is truly at stake...;;;;No saben lo que está realmente en juego ...;;;;;;;;;x;;;;;;;;;;;;;;
da_invite_court;Invite to Court;;;;Invitar a la corte;;;;;;;;;x;;;;;;;;;;;;;;
da_invite_court_desc;You may invite [Root.GetTitledName] to your court, deciding to offer diverse perks to [Root.GetHerHim]. Different areas will be tested depending on your offer, that will be presented in an event once you decide to pick this decision.;;;;Puede invitar a [Root.GetTitledName] a su corte y decidir ofrecer diversos beneficios a [Root.GetHerHim]. Se evaluarán diferentes áreas según su oferta, que se presentará en un evento una vez que decida elegir esta decisión.;;;;;;;;x;;;;;;;;;;;;;;;
EVTNAME1972603;Invitation;;;;Invitación;;;;;;;;;x;;;;;;;;;;;;;;
EVTDESC1972603;I will approach [From.GetTitledName] in order to politely invite [From.GetHerHim] to come to my court to serve me using [From.GetHerHis] best skills to further our common cause. I know that I need to pay the travel expenses at the very least, but what is that paltry sum given the services that I can assure? I need to decide what more to offer...;;;;Me acercaré a [From.GetTitledName] para invitar cortésmente a [From.GetHerHim] a que venga a mi corte a servirme utilizando las mejores habilidades de [From.GetHerHis] para promover nuestra causa común. Sé que necesito pagar los gastos de viaje como mínimo, pero ¿cuál es esa suma insignificante dados los servicios que puedo asegurar? Necesito decidir qué más ofrecer ...;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTA1972603;Offer Gold;;;;Ofrecer oro;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTB1972603;Offer Prestige;;;;Ofrecer prestigio;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTC1972603;Offer Power;;;;Poder de oferta;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTD1972603;Offer Estates;;;;Oferta Estates;;;;;;;;;x;;;;;;;;;;;;;;
DA_CUSTOMTOOLTIP320;Besides the 15 gold you need to expend to pay for the travel of [From.GetTitledName] should the offer be accepted, you may offer [From.GetHerHim] additional gold;;;;Además de los 15 de oro que debe gastar para pagar el viaje de [From.GetTitledName] si se acepta la oferta, puede ofrecer [From.GetHerHim] oro adicional;;;;;;;;;x;;;;;;;;;;;;;;
DA_CUSTOMTOOLTIP321;Besides the 15 gold you need to expend to pay for the travel of [From.GetTitledName] should the offer be accepted, you may offer [From.GetHerHim] additional Prestige;;;;Además de los 15 de oro que debe gastar para pagar el viaje de [From.GetTitledName] si se acepta la oferta, puede ofrecer [From.GetHerHim] Prestigio adicional;;;;;;;;;x;;;;;;;;;;;;;;
DA_CUSTOMTOOLTIP322;Besides the 15 gold you need to expend to pay for the travel of [From.GetTitledName] should the offer be accepted, you may offer power to [From.GetTitledName] at your own expense. Get ready to suffer some penalties to your stats representing that transfer of power. If you follow this path, it is important your education matches that of your invitee. Besides that, your Diplomacy Stat(+-), being Cheerful(+) and high Prestige(+). Regarding your invitee, his traits Greedy(+), Trusting(+), Diligent(+), Ambitious(+), be your Friend(+), be your Lover(+), opinion of Liege(+-), opinion of you(+-), the traits Wary(-), Humble(-), Paranoid(-), Slothful(-), Shy(-), is already a Councillor(-) and Content(-);;;;Además de los 15 de oro que debe gastar para pagar el viaje de [From.GetTitledName] en caso de que se acepte la oferta, puede ofrecer el poder a [From.GetTitledName] a su propio costo. Prepárate para sufrir algunas penalizaciones en tus estadísticas que representan esa transferencia de poder. Si sigue este camino, es importante que su educación coincida con la de su invitado. Además de eso, tu estadística de diplomacia (+ -), ser alegre (+) y alto prestigio (+). Con respecto a su invitado, sus rasgos Codicioso (+), Confiando (+), Diligente (+), Ambicioso (+), sea su Amigo (+), sea su Amante (+), opinión de Lieja (+ -), opinión de usted (+ -), los rasgos Cauteloso (-), Humilde (-), Paranoico (-), Perezoso (-), Tímido (-), ya es Consejero (-) y Contenido (-);;;;;;;;;x;;;;;;;;;;;;;;
DA_CUSTOMTOOLTIP323;Besides the 15 gold you need to expend to pay for the travel of [From.GetTitledName] should the offer be accepted, you may offer Estates to [From.GetTitledName] at a cost of your own resources. If you follow this path, it is important your education matches that of your invitee. Besides that, your Diplomacy Stat(+-), being Cheerful(+) and your Title tier(+). Regarding your invitee, his traits Greedy(+), Trusting(+), Diligent(+), Proud(+), be your Friend(+), be your Lover(+), opinion of Liege(+-), opinion of you(+-), the traits Wary(-), Humble(-), Paranoid(-), Slothful(-), Shy(-), is already a Councillor(-) and Content(-);;;;Además de los 15 de oro que debe gastar para pagar el viaje de [From.GetTitledName] si se acepta la oferta, puede ofrecer propiedades a [From.GetTitledName] a un costo de sus propios recursos. Si sigue este camino, es importante que su educación coincida con la de su invitado. Además de eso, tu estadística de diplomacia (+ -), ser alegre (+) y tu nivel de título (+). Con respecto a su invitado, sus rasgos Codicioso (+), Confiando (+), Diligente (+), Orgulloso (+), sea su Amigo (+), sea su Amante (+), opinión de Lieja (+ -), opinión de usted (+ -), los rasgos Cauteloso (-), Humilde (-), Paranoico (-), Perezoso (-), Tímido (-), ya es Consejero (-) y Contenido (-);;;;;;;;;x;;;;;;;;;;;;;;
DA_CUSTOMTOOLTIP324;The success of this action depends on the amount of Gold offered. Also it is important your education matches that of your invitee. Besides that, your Diplomacy Stat(+-) and being Cheerful(+). Regarding your invitee, his traits Greedy(+), Trusting(+), Diligent(+), Ambitious(+), be your Friend(+), be your Lover(+), opinion of Liege(+-), opinion of you(+-), the traits Wary(-), Charitable(-), Paranoid(-), Slothful(-), Shy(-), is already a Councillor(-), and Content(-);;;;El éxito de esta acción depende de la cantidad de oro ofrecida. También es importante que su educación coincida con la de su invitado. Además de eso, tu estadística de diplomacia (+ -) y ser alegre (+). Con respecto a su invitado, sus rasgos Codicioso (+), Confiando (+), Diligente (+), Ambicioso (+), sea su Amigo (+), sea su Amante (+), opinión de Lieja (+ -), opinión de usted (+ -), los rasgos Cauteloso (-), Caritativo (-), Paranoico (-), Perezoso (-), Tímido (-), ya es Consejero (-) y Contenido (-);;;;;;;;;x;;;;;;;;;;;;;;
DA_CUSTOMTOOLTIP325;The success of this action depends on the amount of Prestige offered. Also it is important your education matches that of your invitee. Besides that, your Diplomacy Stat(+-) and being Cheerful(+). Regarding your invitee, his traits Greedy(+), Trusting(+), Diligent(+), Ambitious(+), be your Friend(+), be your Lover(+), opinion of Liege(+-), opinion of you(+-), the traits Wary(-), Charitable(-), Paranoid(-), Slothful(-), Shy(-), is already a Councillor(-), and Content(-);;;;El éxito de esta acción depende de la cantidad de prestigio ofrecido. También es importante que su educación coincida con la de su invitado. Además de eso, tu estadística de diplomacia (+ -) y ser alegre (+). Con respecto a su invitado, sus rasgos Codicioso (+), Confiando (+), Diligente (+), Ambicioso (+), sea su Amigo (+), sea su Amante (+), opinión de Lieja (+ -), opinión de usted (+ -), los rasgos Cauteloso (-), Caritativo (-), Paranoico (-), Perezoso (-), Tímido (-), ya es Consejero (-) y Contenido (-);;;;;;;;;x;;;;;;;;;;;;;;
EVTNAME1972604;Offer Gold;;;;Ofrecer oro;;;;;;;;;x;;;;;;;;;;;;;;
EVTDESC1972604;I need to pick the sum I want to offer my invitee on top of the 15 gold needed for the payment of the voyage...;;;;Necesito elegir la suma que quiero ofrecer a mi invitado además de los 15 de oro necesarios para el pago del viaje ...;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTA1972604;50 Gold;;;;50 de oro;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTB1972604;100 Gold;;;;100 de oro;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTC1972604;150 Gold;;;;150 de oro;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTD1972604;200 Gold;;;;200 de oro;;;;;;;;;x;;;;;;;;;;;;;;
EVTNAME1972605;Offer Prestige;;;;Ofrecer prestigio;;;;;;;;;x;;;;;;;;;;;;;;
EVTDESC1972605;Regarding my recent invitation, I need to decide how much Prestige I am willing to cede to [da_invitee.GetTitledName] on top of the 15 gold needed for the payment of the voyage...;;;;Con respecto a mi reciente invitación, necesito decidir cuánto Prestigio estoy dispuesto a ceder a [da_invitee.GetTitledName] además de los 15 de oro necesarios para el pago del viaje ...;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTA1972605;100 Prestige;;;;100 prestigio;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTB1972605;200 Prestige;;;;200 prestigio;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTC1972605;300 Prestige;;;;300 prestigio;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTD1972605;400 Prestige;;;;400 prestigio;;;;;;;;;x;;;;;;;;;;;;;;
EVTDESC72606;To my future liege, [Root.GetFirstNameWithNick],\n\nIt was with great honor that I received your invitation and I am pleased to inform you that I stand ready to move to your Court, looking forward to serve you up to the best of my capabilities.\n\nFor my success and mostly your august glory,\n[da_invitee.GetTitledName];;;;Para mi futuro señor, [Root.GetFirstNameWithNick], \n \nFue un gran honor recibir su invitación y me complace informarle que estoy listo para mudarme a su corte, esperando poder servirle lo mejor posible de mis capacidades. \n \nPara mi éxito y sobre todo tu gloria de agosto, \n [da_invitee.GetTitledName];;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTA72606;Excellent!;;;;¡Excelente!;;;;;;;;;x;;;;;;;;;;;;;;
da_estates_g;Cede Estates;;;;Cede Estates;;;;;;;;;x;;;;;;;;;;;;;;
da_estates_g_desc;This character ceded Estates to the relatives of another character;;;;Este personaje cedió fincas a los familiares de otro personaje;;;;;;;;;x;;;;;;;;;;;;;;
da_estates_r;Minor Estates;;;;Estados menores;;;;;;;;;x;;;;;;;;;;;;;;
da_estates_r_desc;This character received Estates from the present Liege;;;;Este personaje recibió propiedades del actual Lieja;;;;;;;;;x;;;;;;;;;;;;;;
da_power_concession;Power Concession;;;;Concesión de energía;;;;;;;;;x;;;;;;;;;;;;;;
da_power_concession_desc;This character ceded power to an influent individual in the Court;;;;Este personaje cedió el poder a un individuo influyente en la corte;;;;;;;;;x;;;;;;;;;;;;;;
EVTDESC72607_1;To [Root.GetFirstNameWithNick],\n\nIt was with great honor that I received your invitation but I must confess that due to personal matters I will not join you at your Court, even if I feel flattered by your invitation.\n\nWith due Respect,\n[da_invitee.GetTitledName];;;;Para [Root.GetFirstNameWithNick], \n \nFue un gran honor recibir su invitación, pero debo confesar que debido a asuntos personales no me uniré a usted en su corte, incluso si me siento halagado por su invitación. \n \nCon el debido respeto, \n [da_invitee.GetTitledName];;;;;;;;;x;;;;;;;;;;;;;;
EVTDESC72607_2;To [Root.GetFirstNameWithNick],\n\nUnfortunaly I am in no position to accept your offer of collaboration. Only my Liege [da_liege_target.GetTitledName] may allow it. I stand ready to continue my work to my rightful Liege.\n\nWith due Respect,\n[da_invitee.GetTitledName];;;;Para [Root.GetFirstNameWithNick], \n \nPor desgracia, no estoy en condiciones de aceptar su oferta de colaboración. Solo mi Lieja [da_liege_target.GetTitledName] puede permitirlo. Estoy preparado para continuar mi trabajo con mi legítima Lieja. \n \nCon el debido respeto, \n [da_invitee.GetTitledName];;;;;;;;;x;;;;;;;;;;;;;;
EVTDESC72607_3;To [Root.GetFirstNameWithNick],\n\nIt is with a heavy heart that I must inform you I am duty-bound to [da_liege_target.GetTitledName], my Liege, thus I cannot accept your invitation. I can continue to help you using the regular channels.\n\nWith due Respect,\n[da_invitee.GetTitledName];;;;Para [Root.GetFirstNameWithNick], \n \nEs con gran pesar que debo informarle que estoy obligado a [da_liege_target.GetTitledName], mi Lieja, por lo tanto no puedo aceptar su invitación. Puedo seguir ayudándote a usar los canales regulares. \n \nCon el debido respeto, \n [da_invitee.GetTitledName];;;;;;;;;x;;;;;;;;;;;;;;
EVTDESC72607_4;To [Root.GetFirstNameWithNick],\n\nDue to my present loyalties I cannot and will not work for you, independently of your efforts.\n\nWith due Respect,\n[da_invitee.GetTitledName];;;;Para [Root.GetFirstNameWithNick], \n \nDebido a mis lealtades actuales, no puedo y no trabajaré para usted, independientemente de sus esfuerzos. \n \nCon el debido respeto, \n [da_invitee.GetTitledName];;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTA72607;You will regret this...;;;;Te arrepentirás de esto...;;;;;;;;;x;;;;;;;;;;;;;;
da_invite_court_temp;Recently invited someone to court;;;;Recientemente invitó a alguien a la corte;;;;;;;;;x;;;;;;;;;;;;;;
EVTNAME1972608;A Powerful Crime Ring;;;;Un poderoso anillo de crimen;;;;;;;;;x;;;;;;;;;;;;;;
EVTDESC1972608;It came to my knowledge that a dangerous criminal syndicate has been operating in my demesne for a long time. It is true that there were faint signals of that activity but through the good efforts of a lower member of my security forces, I now know that a devious criminal scheme is present in my provinces...;;;;Llegué a mi conocimiento que un sindicato criminal peligroso ha estado operando en mi país durante mucho tiempo. Es cierto que hubo señales leves de esa actividad, pero gracias a los buenos esfuerzos de un miembro inferior de mis fuerzas de seguridad, ahora sé que hay un esquema criminal desviado en mis provincias ...;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTA1972608;I will personally take charge of this criminal matter;;;;Yo personalmente me haré cargo de este asunto criminal;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTB1972608;I'll rely on the Council to address these thieves;;;;Confiaré en el Consejo para que se dirija a estos ladrones.;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTC1972608;I'll ask my [Root.job_marshal.GetJobTitle] to fight this dangerous syndicate;;;;Le pediré a mi [Root.job_marshal.GetJobTitle] que luche contra este peligroso sindicato;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTD1972608;My [Root.job_spymaster.GetJobTitle] will get rid of these greedy thieves;;;;Mi [Root.job_spymaster.GetJobTitle] se librará de estos ladrones codiciosos;;;;;;;;;x;;;;;;;;;;;;;;
DA_CUSTOMTOOLTIP326;You take this matter in your own hands. Your stats in Martial and Intrigue, as well as being Shrewd(+) or Dull(-) will be used while this situation lasts. If you solve this case, you will be the one collecting the rewards, of course in terms of Prestige. Get ready for a challenge!;;;;Tomas este asunto en tus propias manos. Tus estadísticas en Marcial e Intriga, además de ser astuto (+) o aburrido (-) se usarán mientras dure esta situación. Si resuelve este caso, usted será el que recoja las recompensas, por supuesto, en términos de prestigio. ¡Prepárate para un desafío!;;;;;;;;;x;;;;;;;;;;;;;;
DA_CUSTOMTOOLTIP327;Under your guidance, you let the council as a whole coordinate a response against this criminal syndicate. Perhaps the task will be easier, but given the amount of people involved, imagine the chances of secret information being spread among the populace...;;;;Bajo su dirección, deja que el consejo en su conjunto coordine una respuesta contra este sindicato criminal. Quizás la tarea sea más fácil, pero dada la cantidad de personas involucradas, imagine las posibilidades de que la información secreta se difunda entre la población ...;;;;;;;;;x;;;;;;;;;;;;;;
DA_CUSTOMTOOLTIP328;You assign the task to finish this criminal ring to your [Root.job_marshal.GetJobTitle]. In this case, [Root.job_marshal.GetSheHe] will use [Root.job_marshal.GetHerHis] stats and the traits Shrewd(+) and Dull(-) to deal with the matter;;;;Usted asigna la tarea de terminar este anillo criminal a su [Root.job_marshal.GetJobTitle]. En este caso, [Root.job_marshal.GetSheHe] usará las estadísticas de [Root.job_marshal.GetHerHis] y los rasgos Shrewd (+) y Dull (-) para tratar el asunto;;;;;;;;;x;;;;;;;;;;;;;;
DA_CUSTOMTOOLTIP329;You assign the task to finish this criminal ring to your [Root.job_spymaster.GetJobTitle]. In this case, [Root.job_spymaster.GetSheHe] will use [Root.job_spymaster.GetHerHis] stats and the traits Shrewd(+) and Dull(-) to deal with the matter;;;;Usted asigna la tarea de terminar este anillo criminal a su [Root.job_spymaster.GetJobTitle]. En este caso, [Root.job_spymaster.GetSheHe] usará las estadísticas de [Root.job_spymaster.GetHerHis] y los rasgos Shrewd (+) y Dull (-) para tratar el asunto;;;;;;;;;x;;;;;;;;;;;;;;
da_opinion_discovered_mastermind;Discovered criminal mastermind;;;;Mente maestra criminal descubierta;;;;;;;;;x;;;;;;;;;;;;;;
EVTNAME1972610;Suspicious Leads;;;;Conductores sospechosos;;;;;;;;;x;;;;;;;;;;;;;;
EVTDESC1972610_MASTERMIND;I was surprised this morning when I received notice that poor [da_poor_fellow.GetTitledName] is missing for several days now... unfortunately [da_poor_fellow.GetSheHe] is presumed dead. I know something is amiss and I wonder if this as something to do with the criminal organization I am fighting...;;;;Me sorprendió esta mañana cuando recibí un aviso de que el pobre [da_poor_fellow.GetTitledName] está desaparecido por varios días ... desafortunadamente [da_poor_fellow.GetSheHe] se presume muerto. Sé que algo anda mal y me pregunto si esto tiene que ver con la organización criminal con la que estoy luchando ...;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTA1972610;This important investigation must not stop!;;;;¡Esta importante investigación no debe detenerse!;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTB1972610;Spend even more resources on the investigation!;;;;¡Gasta aún más recursos en la investigación!;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTC1972610;Spend lavishly on the investigation;;;;Gastar generosamente en la investigación;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTD1972610;Don't spare a single gold coin to uncover this crime!;;;;¡No ahorres una sola moneda de oro para descubrir este crimen!;;;;;;;;;x;;;;;;;;;;;;;;
DA_CUSTOMTOOLTIP330;This sad event might have happened due to the deep links the criminal organization you chase has on your court. The realities of life made it necessary to fund the current investigation to keep it going. Be on guard. Everything is possible!;;;;Este triste evento podría haber sucedido debido a los profundos vínculos que la organización criminal que persigue tiene en su corte. Las realidades de la vida hicieron necesario financiar la investigación actual para mantenerla en marcha. Estar alerta. ¡Todo es posible!;;;;;;;;;x;;;;;;;;;;;;;;
EVTNAME1972609;Mastermind Discovered!;;;;¡Mente maestra descubierta!;;;;;;;;;x;;;;;;;;;;;;;;
EVTDESC1972609;In a stroke of genius, I was able to finally destroy the criminal organization, also tied with espionage from abroad and I have the pleasure to know its mastermind is no other than [darkages_criminal_mastermind.GetTitledName]! I could even recover part of the fundings for this evil operation...;;;;¡En un golpe de genio, pude finalmente destruir la organización criminal, también vinculada con el espionaje desde el extranjero y tengo el placer de saber que su autor intelectual no es otro que [darkages_criminal_mastermind.GetTitledName]! Incluso podría recuperar parte de los fondos para esta operación malvada ...;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTA1972609;This traitor must be severely punished!;;;;¡Este traidor debe ser severamente castigado!;;;;;;;;;x;;;;;;;;;;;;;;
DA_CUSTOMTOOLTIP331;This sad event might have happened due to the deep links the criminal organization you chase has on your court. Everything is possible and you deem it necessary to spend significantly more on this operation. Be on guard!;;;;Este triste evento podría haber sucedido debido a los profundos vínculos que la organización criminal que persigue tiene en su corte. Todo es posible y usted considera necesario gastar significativamente más en esta operación. ¡Estar alerta!;;;;;;;;;x;;;;;;;;;;;;;;
DA_CUSTOMTOOLTIP332;This sad event might have happened due to the deep links the criminal organization you chase has on your court. Everything is possible and you deem it necessary to spend lavishly on this operation. Be on guard!;;;;Este triste evento podría haber sucedido debido a los profundos vínculos que la organización criminal que persigue tiene en su corte. Todo es posible y usted considera necesario gastar generosamente en esta operación. ¡Estar alerta!;;;;;;;;;x;;;;;;;;;;;;;;
DA_CUSTOMTOOLTIP333;This sad event might have happened due to the deep links the criminal organization you chase has on your court. Everything is possible and you decided to apply all your resources agaisnt this invisible nemesis. You also asked your trusted allies to uncover this riddle inside an enigma of a foe. Be on guard!;;;;Este triste evento podría haber sucedido debido a los profundos vínculos que la organización criminal que persigue tiene en su corte. Todo es posible y decidiste aplicar todos tus recursos contra este enemigo invisible. También les pediste a tus aliados de confianza que descubrieran este acertijo dentro del enigma de un enemigo. ¡Estar alerta!;;;;;;;;;x;;;;;;;;;;;;;;
